episode,timestep,reward
412,97000,-0.1705
416,98000,-0.18
422,99000,-0.1516
426,100000,-0.1774
429,101000,-0.1211
434,102000,-0.1796
440,103000,-0.1795
443,104000,-0.1037
449,105000,-0.1799
453,106000,-0.1793
456,107000,-0.1474
461,108000,-0.1788
469,109000,-0.18
474,110000,-0.1455
478,111000,-0.1615
481,112000,-0.094
487,113000,-0.1791
494,114000,-0.1589
496,115000,-0.0878
499,116000,-0.1214
501,117000,-0.005
506,118000,-0.1797
510,119000,-0.1536
513,120000,-0.1801
518,121000,-0.1434
522,122000,-0.179
526,123000,-0.1806
530,124000,-0.1801
535,125000,-0.1325
539,126000,-0.18
542,127000,-0.1172
547,128000,-0.1719
552,129000,-0.1797
554,130000,-0.0869
557,131000,-0.179
563,132000,-0.18
566,133000,-0.1791
571,134000,-0.1797
574,135000,-0.156
580,136000,-0.1482
586,137000,-0.1795
590,138000,-0.1404
596,139000,-0.1796
602,140000,-0.1499
605,141000,-0.1793
611,142000,-0.1541
618,143000,-0.1784
621,144000,-0.1699
624,145000,-0.1285
629,146000,-0.18
635,147000,-0.1363
639,148000,-0.1423
643,149000,-0.1794
647,150000,-0.1302
651,151000,-0.1783
655,152000,-0.1789
660,153000,-0.1445
665,154000,-0.1806
667,155000,-0.1778
674,156000,-0.1795
678,157000,-0.1517
680,158000,-0.1787
683,159000,-0.1801
689,160000,-0.1803
694,161000,-0.1693
702,162000,-0.1799
705,163000,-0.1163
712,164000,-0.1795
715,165000,-0.1785
721,166000,-0.1735
724,167000,-0.1781
728,168000,-0.1577
735,169000,-0.1774
738,170000,-0.1769
743,171000,-0.1751
750,172000,-0.1501
755,173000,-0.1668
761,174000,-0.1761
767,175000,-0.1766
769,176000,-0.1012
773,177000,-0.1779
779,178000,-0.1567
783,179000,-0.1448
786,180000,-0.12
794,181000,-0.1792
797,182000,-0.1182
802,183000,-0.1496
807,184000,-0.1552
814,185000,-0.1687
816,186000,-0.1797
819,187000,-0.1215
823,188000,-0.1788
827,189000,-0.1797
834,190000,-0.1791
838,191000,-0.1418
843,192000,-0.1807
848,193000,-0.1436
851,194000,-0.1796
860,195000,-0.1796
864,196000,-0.1802
869,197000,-0.1178
871,198000,-0.1245
877,199000,-0.1803
880,200000,-0.1796
884,201000,-0.1391
887,202000,-0.1802
892,203000,-0.1609
894,204000,-0.1166
898,205000,-0.1568
905,206000,-0.1797
912,207000,-0.1795
915,208000,-0.1796
919,209000,-0.1125
924,210000,-0.1792
928,211000,-0.1793
932,212000,-0.1795
936,213000,-0.1791
939,214000,-0.1389
942,215000,-0.1671
946,216000,-0.18
952,217000,-0.1802
956,218000,-0.1788
958,219000,-0.1022
963,220000,-0.1629
966,221000,-0.1611
972,222000,-0.18
980,223000,-0.1797
985,224000,-0.1713
991,225000,-0.1802
993,226000,-0.0899
996,227000,-0.1804
1005,228000,-0.1733
1008,229000,-0.1792
1012,230000,-0.1798
1017,231000,-0.1498
1024,232000,-0.1805
1030,233000,-0.1802
1033,234000,-0.1358
1042,235000,-0.1754
1044,236000,-0.008
1050,237000,-0.174
1055,238000,-0.1805
1061,239000,-0.1622
1066,240000,-0.1803
1071,241000,-0.18
1076,242000,-0.1794
1084,243000,-0.1795
1091,244000,-0.1793
1093,245000,-0.1487
1096,246000,-0.1794
1102,247000,-0.1798
1107,248000,-0.1801
1111,249000,-0.18
1116,250000,-0.1648
1120,251000,-0.1428
1129,252000,-0.1801
1133,253000,-0.1804
1138,254000,-0.18
1145,255000,-0.1689
1147,256000,-0.1582
1155,257000,-0.1798
1160,258000,-0.1699
1164,259000,-0.18
1170,260000,-0.1524
1175,261000,-0.1438
1180,262000,-0.1636
1182,263000,-0.0353
1185,264000,-0.1747
1188,265000,-0.1411
1195,266000,-0.1531
1197,267000,-0.1447
1200,268000,-0.1303
1206,269000,-0.1746
1210,270000,-0.1794
1217,271000,-0.1684
1223,272000,-0.1787
1225,273000,-0.071
1228,274000,-0.1804
1231,275000,-0.1471
1234,276000,-0.1287
1239,277000,-0.1423
1242,278000,-0.178
1246,279000,-0.1571
1249,280000,-0.1345
1253,281000,-0.1352
1258,282000,-0.1746
1263,283000,-0.1396
1265,284000,-0.1428
1270,285000,-0.1494
1277,286000,-0.1606
1280,287000,-0.0729
1284,288000,-0.1776
1287,289000,-0.1329
1290,290000,-0.1746
1292,291000,-0.1791
1297,292000,-0.1778
1302,293000,-0.1778
1309,294000,-0.1767
1315,295000,-0.1777
1319,296000,-0.1759
1322,297000,-0.1318
1327,298000,-0.1709
1330,299000,-0.1181
1334,300000,-0.1788
1340,301000,-0.1766
1346,302000,-0.1773
1352,303000,-0.1751
1357,304000,-0.1766
1362,305000,-0.1419
1366,306000,-0.1794
1369,307000,-0.086
1375,308000,-0.1779
1380,309000,-0.1763
1386,310000,-0.1724
1391,311000,-0.1779
1394,312000,-0.1772
1398,313000,-0.1788
1403,314000,-0.1447
1405,315000,-0.123
1409,316000,-0.1796
1412,317000,-0.0929
1418,318000,-0.1479
1421,319000,-0.1769
1427,320000,-0.1472
1433,321000,-0.1505
1439,322000,-0.1504
1443,323000,-0.1343
1450,324000,-0.1756
1454,325000,-0.1761
1459,326000,-0.1783
1466,327000,-0.1772
1469,328000,-0.1184
1476,329000,-0.1765
1478,330000,-0.1465
1485,331000,-0.1667
1490,332000,-0.1752
1492,333000,-0.1087
1495,334000,-0.175
1499,335000,-0.1772
1505,336000,-0.1466
1509,337000,-0.1743
1516,338000,-0.1788
1519,339000,-0.1771
1527,340000,-0.1612
1533,341000,-0.1769
1535,342000,-0.0089
1537,343000,-0.0126
1542,344000,-0.1612
1546,345000,-0.1336
1551,346000,-0.1415
1561,347000,-0.1767
1563,348000,-0.1412
1568,349000,-0.1079
1573,350000,-0.1447
1576,351000,-0.174
1579,352000,-0.156
1582,353000,-0.1555
1587,354000,-0.1441
1594,355000,-0.1771
1598,356000,-0.1337
1602,357000,-0.1349
1607,358000,-0.1604
1609,359000,-0.1166
1615,360000,-0.1625
1619,361000,-0.0991
1622,362000,-0.153
1631,363000,-0.1753
1637,364000,-0.1762
1639,365000,-0.1173
1644,366000,-0.1751
1650,367000,-0.1783
1655,368000,-0.173
1658,369000,-0.1197
1662,370000,-0.1737
1664,371000,-0.1716
1669,372000,-0.1637
1673,373000,-0.1759
1676,374000,-0.1677
1681,375000,-0.1681
1683,376000,-0.1044
1685,377000,-0.121
1692,378000,-0.1618
1696,379000,-0.1381
1700,380000,-0.1335
1702,381000,-0.1097
1704,382000,-0.1198
1710,383000,-0.1768
1713,384000,-0.0979
1716,385000,-0.1741
1720,386000,-0.1737
1727,387000,-0.1775
1729,388000,-0.0988
1734,389000,-0.1755
1737,390000,-0.1771
1741,391000,-0.1746
1746,392000,-0.1445
1750,393000,-0.1587
1757,394000,-0.1596
1759,395000,-0.1247
1764,396000,-0.1474
1769,397000,-0.1419
1773,398000,-0.1774
1779,399000,-0.1232
1783,400000,-0.136
1786,401000,-0.1777
1789,402000,-0.1771
1792,403000,-0.154
1794,404000,-0.1022
1799,405000,-0.1764
1802,406000,-0.1345
1804,407000,-0.0494
1807,408000,-0.177
1814,409000,-0.1576
1818,410000,-0.1527
1822,411000,-0.1353
1825,412000,-0.1704
1829,413000,-0.1753
1833,414000,-0.1408
1837,415000,-0.174
1843,416000,-0.1771
1848,417000,-0.1507
1853,418000,-0.1525
1857,419000,-0.1742
1861,420000,-0.1609
1864,421000,-0.1199
1869,422000,-0.1596
1876,423000,-0.1591
1880,424000,-0.1342
1884,425000,-0.1755
1888,426000,-0.1304
1893,427000,-0.1372
1897,428000,-0.1799
1901,429000,-0.1797
1904,430000,-0.175
1907,431000,-0.1194
1912,432000,-0.1779
1916,433000,-0.171
1920,434000,-0.1313
1925,435000,-0.1131
1930,436000,-0.1765
1933,437000,-0.1774
1936,438000,-0.1194
1939,439000,-0.1223
1943,440000,-0.1358
1945,441000,-0.1644
1949,442000,-0.1314
1953,443000,-0.1459
1959,444000,-0.1556
1964,445000,-0.1094
1968,446000,-0.159
1971,447000,-0.136
1979,448000,-0.1769
1982,449000,-0.1748
1990,450000,-0.1643
1992,451000,-0.04
1995,452000,-0.126
2000,453000,-0.1673
2003,454000,-0.1729
2008,455000,-0.1295
2013,456000,-0.1796
2020,457000,-0.1776
2026,458000,-0.1773
2031,459000,-0.1791
2034,460000,-0.127
2038,461000,-0.1473
2042,462000,-0.1527
2045,463000,-0.1762
2048,464000,-0.1393
2052,465000,-0.1331
2054,466000,-0.1594
2058,467000,-0.1287
2061,468000,-0.1255
2067,469000,-0.1753
2071,470000,-0.175
2073,471000,-0.108
2077,472000,-0.1481
2080,473000,-0.1542
2086,474000,-0.1537
2090,475000,-0.1773
2093,476000,-0.176
2097,477000,-0.1385
2101,478000,-0.1396
2105,479000,-0.1731
2109,480000,-0.1321
2114,481000,-0.1778
2118,482000,-0.1618
2122,483000,-0.1791
2126,484000,-0.1775
2128,485000,-0.1749
2132,486000,-0.1391
2135,487000,-0.1278
2137,488000,-0.1725
2140,489000,-0.1604
2144,490000,-0.1721
2147,491000,-0.1719
2150,492000,-0.094
2155,493000,-0.172
2158,494000,-0.18
2161,495000,-0.148
2166,496000,-0.1767
2173,497000,-0.1622
2176,498000,-0.1375
2178,499000,-0.1736
2182,500000,-0.1438
2188,501000,-0.1784
2193,502000,-0.1749
2198,503000,-0.1188
2201,504000,-0.1743
2205,505000,-0.1501
2207,506000,-0.0961
2211,507000,-0.1327
2214,508000,-0.1644
2221,509000,-0.172
2225,510000,-0.1683
2228,511000,-0.1158
2231,512000,-0.1279
2235,513000,-0.131
2238,514000,-0.1236
2242,515000,-0.1757
2246,516000,-0.1487
2249,517000,-0.1301
2253,518000,-0.1324
2256,519000,-0.171
2262,520000,-0.1754
2267,521000,-0.178
2271,522000,-0.1402
2278,523000,-0.1781
2282,524000,-0.1774
2284,525000,-0.1794
2291,526000,-0.1761
2295,527000,-0.1746
2299,528000,-0.1478
2304,529000,-0.1136
2306,530000,-0.1122
2310,531000,-0.154
2313,532000,-0.1712
2317,533000,-0.1771
2321,534000,-0.1338
2325,535000,-0.1772
2328,536000,-0.1737
2330,537000,-0.0364
2334,538000,-0.1117
2338,539000,-0.1754
2344,540000,-0.1783
2348,541000,-0.1721
2353,542000,-0.1476
2357,543000,-0.1545
2363,544000,-0.1628
2366,545000,-0.1218
2370,546000,-0.1726
2372,547000,-0.1239
2374,548000,-0.1132
2378,549000,-0.1276
2381,550000,-0.1744
2383,551000,-0.0871
2386,552000,-0.1453
2388,553000,-0.1071
2391,554000,-0.1623
2393,555000,-0.1362
2395,556000,-0.0388
2398,557000,-0.1241
2401,558000,-0.1187
2404,559000,-0.0896
2407,560000,-0.0947
2412,561000,-0.1775
2416,562000,-0.1335
2421,563000,-0.1761
2424,564000,-0.1733
2430,565000,-0.1451
2433,566000,-0.1772
2442,567000,-0.1777
2447,568000,-0.1725
2452,569000,-0.1553
2456,570000,-0.1748
2460,571000,-0.1372
2464,572000,-0.1365
2468,573000,-0.1334
2471,574000,-0.1178
2475,575000,-0.1777
2479,576000,-0.1757
2482,577000,-0.1365
2486,578000,-0.1634
2489,579000,-0.1537
2493,580000,-0.1752
2497,581000,-0.134
2501,582000,-0.1444
2504,583000,-0.1644
2510,584000,-0.1668
2512,585000,-0.0932
2515,586000,-0.1758
2519,587000,-0.0979
2522,588000,-0.1548
2527,589000,-0.176
2530,590000,-0.1019
2533,591000,-0.1471
2537,592000,-0.1327
2542,593000,-0.1778
2545,594000,-0.1227
2548,595000,-0.1784
2550,596000,-0.09
2554,597000,-0.1489
2556,598000,-0.1229
2558,599000,-0.1019
2561,600000,-0.1688
2566,601000,-0.1759
2568,602000,-0.0034
2571,603000,-0.1577
2574,604000,-0.1374
2578,605000,-0.1466
2583,606000,-0.1498
2587,607000,-0.1598
2593,608000,-0.1767
2599,609000,-0.1737
2602,610000,-0.1184
2606,611000,-0.1739
2609,612000,-0.1756
2611,613000,-0.0526
2613,614000,-0.1225
2616,615000,-0.0998
2620,616000,-0.104
2622,617000,-0.1076
2625,618000,-0.1165
2629,619000,-0.1631
2635,620000,-0.1469
2639,621000,-0.157
2642,622000,-0.1719
2646,623000,-0.1431
2648,624000,-0.1063
2653,625000,-0.1722
2655,626000,-0.0151
2660,627000,-0.1214
2663,628000,-0.1722
