episode,timestep,reward
39,1000,-11.2345
85,2000,-6.6648
123,3000,-6.9117
165,4000,-4.1455
209,5000,-8.4748
250,6000,-3.7249
297,7000,-2.7641
334,8000,-3.349
387,9000,-2.4821
419,10000,-4.346
460,11000,-2.6275
506,12000,-2.2156
553,13000,-2.1146
601,14000,-2.1567
651,15000,-1.6706
700,16000,-1.8532
742,17000,-1.8113
783,18000,-2.0028
830,19000,-1.7065
870,20000,-1.7329
918,21000,-1.6571
961,22000,-1.6596
1003,23000,-1.6955
1046,24000,-1.6336
1095,25000,-1.6804
1135,26000,-1.6644
1182,27000,-1.633
1235,28000,-1.4965
1278,29000,-1.6825
1327,30000,-1.5675
1376,31000,-1.5633
1423,32000,-1.5343
1463,33000,-1.5937
1513,34000,-1.5159
1560,35000,-1.5244
1599,36000,-1.5629
1648,37000,-1.5486
1692,38000,-1.4981
1743,39000,-1.4844
1779,40000,-1.542
1823,41000,-1.6087
1861,42000,-1.5444
1909,43000,-1.5453
1954,44000,-1.6083
1996,45000,-1.5606
2039,46000,-1.5974
2087,47000,-1.5298
2125,48000,-1.5956
2170,49000,-1.5497
2213,50000,-1.5786
2255,51000,-1.5884
2305,52000,-1.544
2336,53000,-1.5991
2379,54000,-1.6079
2419,55000,-1.629
2468,56000,-1.5816
2517,57000,-1.5584
2558,58000,-1.5386
2602,59000,-1.5933
2644,60000,-1.5108
2687,61000,-1.4932
2730,62000,-1.583
2781,63000,-1.546
2820,64000,-1.5877
2857,65000,-1.6387
2897,66000,-1.6254
2940,67000,-1.5884
2981,68000,-1.6149
3025,69000,-1.5951
3072,70000,-1.5788
3109,71000,-1.5753
3154,72000,-1.5628
3187,73000,-1.6437
3226,74000,-1.5805
3266,75000,-1.544
3320,76000,-1.4658
3358,77000,-1.6133
3400,78000,-1.5786
3444,79000,-1.5555
3484,80000,-1.5234
3536,81000,-1.5149
3574,82000,-1.5362
3616,83000,-1.5265
3660,84000,-1.5747
3701,85000,-1.5398
3746,86000,-1.5309
3778,87000,-1.63
3827,88000,-1.5572
3870,89000,-1.5413
3913,90000,-1.5608
3958,91000,-1.6138
4004,92000,-1.5521
4046,93000,-1.622
4084,94000,-1.5783
4131,95000,-1.5785
4170,96000,-1.6029
4216,97000,-1.509
4252,98000,-1.5977
4302,99000,-1.5481
4346,100000,-1.5836
4391,101000,-1.5811
4437,102000,-1.5806
4480,103000,-1.5741
4523,104000,-1.5513
4572,105000,-1.5965
4620,106000,-1.4659
4662,107000,-1.5815
4705,108000,-1.5913
4750,109000,-1.6116
4796,110000,-1.584
4833,111000,-1.5864
4877,112000,-1.5484
4923,113000,-1.6134
4966,114000,-1.5651
5004,115000,-1.5932
5048,116000,-1.5217
5096,117000,-1.564
5139,118000,-1.5249
5181,119000,-1.6204
5230,120000,-1.537
5268,121000,-1.6171
5318,122000,-1.5746
5364,123000,-1.5414
5414,124000,-1.5512
5459,125000,-1.6616
5503,126000,-1.5786
5546,127000,-1.5552
5587,128000,-1.6027
5635,129000,-1.5582
5683,130000,-1.5588
5720,131000,-1.6294
5764,132000,-1.6032
5816,133000,-1.5421
5855,134000,-1.5539
5892,135000,-1.6086
5936,136000,-1.5619
5983,137000,-1.5188
6027,138000,-1.5303
6076,139000,-1.4776
6120,140000,-1.6159
6164,141000,-1.594
6207,142000,-1.631
6250,143000,-1.5689
6298,144000,-1.6028
6338,145000,-1.6315
6392,146000,-1.4463
6437,147000,-1.5704
6477,148000,-1.6161
6521,149000,-1.5875
6570,150000,-1.5924
6618,151000,-1.5912
6661,152000,-1.5257
6698,153000,-1.5719
6736,154000,-1.5865
6771,155000,-1.6323
6812,156000,-1.572
6852,157000,-1.5778
6895,158000,-1.5804
6938,159000,-1.5547
6984,160000,-1.5692
7028,161000,-1.5834
7076,162000,-1.5274
7125,163000,-1.519
7173,164000,-1.5204
7220,165000,-1.5705
7260,166000,-1.6158
7297,167000,-1.6231
7342,168000,-1.5323
7392,169000,-1.5293
7435,170000,-1.5639
7472,171000,-1.5816
7506,172000,-1.5858
7549,173000,-1.5562
7593,174000,-1.5695
7634,175000,-1.6208
7673,176000,-1.6168
7721,177000,-1.5909
7763,178000,-1.5424
7799,179000,-1.4983
7842,180000,-1.6353
7885,181000,-1.5536
7927,182000,-1.5852
7974,183000,-1.5723
8022,184000,-1.4894
8060,185000,-1.6536
8102,186000,-1.5191
8154,187000,-1.512
8196,188000,-1.5309
8244,189000,-1.6222
8285,190000,-1.5729
8329,191000,-1.4993
8372,192000,-1.5492
8414,193000,-1.586
8453,194000,-1.619
8498,195000,-1.5874
8547,196000,-1.4811
8586,197000,-1.6242
8625,198000,-1.5491
8676,199000,-1.5303
8714,200000,-1.5444
8754,201000,-1.5535
8793,202000,-1.6271
8839,203000,-1.5402
8882,204000,-1.6261
8925,205000,-1.615
8969,206000,-1.5855
9010,207000,-1.5095
9059,208000,-1.5776
9100,209000,-1.6282
9152,210000,-1.4942
9193,211000,-1.5124
9235,212000,-1.5171
9280,213000,-1.58
9327,214000,-1.5463
9376,215000,-1.4828
9425,216000,-1.5656
9469,217000,-1.5668
9508,218000,-1.5747
9550,219000,-1.5858
9590,220000,-1.547
9635,221000,-1.5991
9667,222000,-1.5941
9704,223000,-1.513
9740,224000,-1.5943
9773,225000,-1.6414
9817,226000,-1.5756
9864,227000,-1.5562
9904,228000,-1.5868
9953,229000,-1.58
9993,230000,-1.5142
10035,231000,-1.5748
10085,232000,-1.4949
10134,233000,-1.4936
10171,234000,-1.5666
10216,235000,-1.6312
10264,236000,-1.5395
10304,237000,-1.6006
10355,238000,-1.5291
10395,239000,-1.555
10438,240000,-1.6235
10490,241000,-1.5069
10536,242000,-1.4882
10582,243000,-1.5413
10619,244000,-1.5825
10665,245000,-1.5337
10711,246000,-1.5318
10755,247000,-1.5976
10801,248000,-1.5814
10841,249000,-1.6062
10888,250000,-1.5817
10930,251000,-1.5501
10969,252000,-1.6073
11015,253000,-1.5712
11063,254000,-1.5682
11113,255000,-1.4669
11160,256000,-1.5589
11201,257000,-1.597
11245,258000,-1.5861
11289,259000,-1.5276
11335,260000,-1.5625
11376,261000,-1.5818
11420,262000,-1.5602
11465,263000,-1.5173
11515,264000,-1.5172
11563,265000,-1.4945
11609,266000,-1.5133
11649,267000,-1.466
11695,268000,-1.5754
11744,269000,-1.5432
11792,270000,-1.4549
11839,271000,-1.5742
11876,272000,-1.6329
11920,273000,-1.5761
11961,274000,-1.6223
11994,275000,-1.6304
12043,276000,-1.4917
12084,277000,-1.5531
12128,278000,-1.5225
12177,279000,-1.5609
12222,280000,-1.5217
12275,281000,-1.4863
12316,282000,-1.52
12361,283000,-1.5235
12410,284000,-1.4845
12457,285000,-1.5637
12497,286000,-1.5807
12552,287000,-1.5048
12605,288000,-1.4948
12649,289000,-1.5928
12692,290000,-1.5995
12737,291000,-1.6127
12779,292000,-1.5581
12818,293000,-1.4775
12861,294000,-1.5528
12909,295000,-1.5654
12949,296000,-1.5954
12989,297000,-1.5834
13031,298000,-1.4622
13082,299000,-1.5079
13126,300000,-1.4905
13170,301000,-1.5575
13208,302000,-1.5817
13250,303000,-1.5263
13295,304000,-1.5267
13341,305000,-1.5734
13386,306000,-1.5057
13427,307000,-1.5766
13471,308000,-1.5907
13513,309000,-1.5969
13550,310000,-1.542
13592,311000,-1.5442
13630,312000,-1.558
13673,313000,-1.5917
13720,314000,-1.5682
13758,315000,-1.5508
13804,316000,-1.576
13840,317000,-1.6471
13885,318000,-1.5682
13927,319000,-1.5609
13970,320000,-1.5919
14004,321000,-1.6763
14056,322000,-1.5211
14097,323000,-1.5719
14138,324000,-1.586
14185,325000,-1.5428
14219,326000,-1.6071
14268,327000,-1.5448
14302,328000,-1.5644
14343,329000,-1.5859
14386,330000,-1.5769
14422,331000,-1.6035
14465,332000,-1.5721
14510,333000,-1.5616
14557,334000,-1.5674
14599,335000,-1.5226
14642,336000,-1.5426
14684,337000,-1.5749
14730,338000,-1.501
14778,339000,-1.4854
14819,340000,-1.6649
14860,341000,-1.5503
14902,342000,-1.5016
14939,343000,-1.5826
14985,344000,-1.5464
15034,345000,-1.5262
15077,346000,-1.6032
15116,347000,-1.5614
15160,348000,-1.5594
15214,349000,-1.5002
15262,350000,-1.5701
15309,351000,-1.5628
15352,352000,-1.5544
15383,353000,-1.5701
15422,354000,-1.5878
15466,355000,-1.5815
15516,356000,-1.5474
15567,357000,-1.5826
15606,358000,-1.5233
15647,359000,-1.5658
15688,360000,-1.5896
15735,361000,-1.6069
15775,362000,-1.5479
15817,363000,-1.5833
15861,364000,-1.5141
15906,365000,-1.5831
15951,366000,-1.4927
15992,367000,-1.6027
16038,368000,-1.5659
16082,369000,-1.614
16126,370000,-1.5395
16167,371000,-1.5199
16209,372000,-1.585
16251,373000,-1.6111
16292,374000,-1.5637
16344,375000,-1.5356
16392,376000,-1.4752
16435,377000,-1.5429
16480,378000,-1.4964
16522,379000,-1.5468
16570,380000,-1.4988
16616,381000,-1.5012
16666,382000,-1.5095
16714,383000,-1.5226
16758,384000,-1.5148
16806,385000,-1.54
16842,386000,-1.5909
16885,387000,-1.5817
16929,388000,-1.5657
16976,389000,-1.5241
17008,390000,-1.6367
17050,391000,-1.5024
17089,392000,-1.6167
17129,393000,-1.5752
17170,394000,-1.5208
17223,395000,-1.4731
17260,396000,-1.5547
17307,397000,-1.4999
17355,398000,-1.4583
17405,399000,-1.595
17447,400000,-1.5837
17488,401000,-1.5637
17534,402000,-1.6102
17576,403000,-1.5425
17615,404000,-1.5616
17659,405000,-1.5391
17708,406000,-1.5894
17760,407000,-1.5405
17804,408000,-1.5531
17851,409000,-1.5417
17894,410000,-1.5678
17939,411000,-1.4646
17981,412000,-1.533
18028,413000,-1.5539
