episode,timestep,reward
21748,293000,-23.0836
21816,294000,-20.2965
21876,295000,-21.5785
21946,296000,-19.9928
22080,298000,-19.9444
22154,299000,-18.2321
22224,300000,-19.3517
22291,301000,-21.9595
22358,302000,-18.5958
22425,303000,-19.7597
22495,304000,-19.6637
22645,306000,-18.2853
22715,307000,-18.7035
22791,308000,-17.9617
22861,309000,-19.3742
22926,310000,-19.7233
22999,311000,-19.419
23074,312000,-19.1895
23140,313000,-21.9833
23197,314000,-24.6561
23338,316000,-18.6889
23406,317000,-18.7481
23478,318000,-17.7475
23546,319000,-19.738
23614,320000,-19.8199
23827,323000,-17.9105
23898,324000,-20.2373
23965,325000,-20.3678
24033,326000,-19.5424
24098,327000,-20.7973
24167,328000,-17.9435
24238,329000,-18.4305
24310,330000,-19.7662
24388,331000,-16.9641
24461,332000,-18.3449
24530,333000,-19.1028
