episode,timestep,reward
1,1000,-2209.2174
3,2000,-2955.3344
5,3000,-2947.1751
7,4000,-3154.408
9,5000,-2910.9369
11,6000,-2471.1358
13,7000,-2609.5202
15,8000,-3028.3228
17,9000,-2600.3126
19,10000,-3001.187
21,11000,-2589.2004
23,12000,-2654.8668
25,13000,-2671.868
27,14000,-2551.9639
29,15000,-2439.9132
31,16000,-2419.8257
33,17000,-2513.3262
35,18000,-2197.0731
37,19000,-2541.2616
39,20000,-2718.0057
41,21000,-2429.736
43,22000,-1966.2635
45,23000,-2142.6976
47,24000,-2092.8478
49,25000,-2192.8192
51,26000,-2127.6083
53,27000,-2200.8137
55,28000,-2172.6492
57,29000,-2198.1104
59,30000,-2408.8739
61,31000,-2797.4038
63,32000,-2463.0929
65,33000,-2009.5441
67,34000,-2775.9849
69,35000,-2290.2618
71,36000,-2246.1454
73,37000,-2175.5304
75,38000,-2448.0251
77,39000,-2011.8078
79,40000,-2109.7855
81,41000,-2582.3991
83,42000,-2264.7773
85,43000,-2252.0764
87,44000,-2661.3233
89,45000,-2098.7653
91,46000,-2447.3489
93,47000,-2260.4116
95,48000,-2370.4192
97,49000,-1994.3527
99,50000,-2330.05
101,51000,-2194.8347
103,52000,-2106.0883
105,53000,-2519.7325
107,54000,-1799.4131
109,55000,-2171.9675
111,56000,-2269.5894
113,57000,-1730.6996
115,58000,-2240.154
117,59000,-2428.0833
119,60000,-2039.512
121,61000,-1953.9815
123,62000,-2121.1006
125,63000,-1912.7254
127,64000,-2481.3501
129,65000,-1928.9795
131,66000,-1888.5323
133,67000,-2008.859
135,68000,-2187.6598
137,69000,-1880.1013
139,70000,-2052.4801
141,71000,-2149.9992
143,72000,-1909.5157
145,73000,-1669.652
147,74000,-2096.3012
149,75000,-2004.6355
151,76000,-1655.5948
153,77000,-2094.7442
155,78000,-1982.2256
157,79000,-2032.8134
159,80000,-2000.9894
161,81000,-1845.789
163,82000,-2081.3832
165,83000,-1754.6211
167,84000,-1664.9918
169,85000,-1849.9908
171,86000,-1815.9583
173,87000,-1501.4831
175,88000,-1575.8341
177,89000,-1638.1436
179,90000,-1538.3447
181,91000,-1642.0425
183,92000,-1429.2706
185,93000,-961.1402
187,94000,-1007.8364
189,95000,-1234.0063
191,96000,-1330.7798
193,97000,-1421.2762
195,98000,-976.0101
197,99000,-1210.8555
199,100000,-960.0597
201,101000,-1087.8139
203,102000,-880.4521
205,103000,-696.1715
207,104000,-694.4928
209,105000,-625.9907
211,106000,-395.4012
213,107000,-443.9923
215,108000,-502.7406
217,109000,-157.7261
219,110000,-362.643
221,111000,-174.1721
223,112000,-292.1453
225,113000,-233.4617
227,114000,86.9609
229,115000,-205.7275
231,116000,205.0207
233,117000,60.9018
235,118000,171.4661
237,119000,146.2835
239,120000,-59.587
241,121000,99.3607
243,122000,25.1101
245,123000,378.9618
247,124000,379.5115
249,125000,250.0302
251,126000,629.4359
253,127000,338.1505
255,128000,592.7401
257,129000,725.5664
259,130000,803.2562
261,131000,616.8542
263,132000,607.732
265,133000,554.8506
267,134000,956.5861
269,135000,751.8542
271,136000,777.2592
273,137000,957.5878
275,138000,1040.4481
277,139000,758.9195
279,140000,985.3738
281,141000,1103.8731
283,142000,1037.6115
285,143000,1010.874
287,144000,840.5975
289,145000,1130.2002
291,146000,1142.2395
293,147000,1147.4937
295,148000,1118.1118
297,149000,1091.1707
299,150000,1010.7492
301,151000,1123.6531
303,152000,1245.9691
305,153000,1126.4765
307,154000,1016.3819
309,155000,1305.6661
311,156000,1254.2701
313,157000,1117.505
315,158000,1215.7318
317,159000,1459.1929
319,160000,1065.4026
321,161000,1332.7357
323,162000,1281.592
325,163000,1294.0013
327,164000,1373.5284
329,165000,1526.1375
331,166000,1465.7969
333,167000,1203.8047
335,168000,1421.3698
337,169000,1657.7472
339,170000,1415.8436
341,171000,1553.0485
343,172000,1425.2068
345,173000,1735.3266
347,174000,1531.7737
349,175000,1471.8748
351,176000,1628.6863
353,177000,1443.3567
355,178000,1602.1189
357,179000,1508.8196
359,180000,1164.7778
361,181000,1597.9073
363,182000,1739.6991
365,183000,1587.0883
367,184000,1481.0812
369,185000,1679.7231
371,186000,1401.3847
373,187000,1705.9197
375,188000,1891.2491
377,189000,1663.1021
379,190000,1572.4917
381,191000,1682.3132
