episode,timestep,reward
1085,1086000,-248347.8901
1087,1088000,-253620.3766
1089,1090000,-190496.7904
1091,1092000,-178405.7001
1093,1094000,-144752.6109
1095,1096000,-157538.3061
1097,1098000,-162638.1664
1099,1100000,-117048.2169
1101,1102000,-122840.6132
1103,1104000,-115340.4773
1105,1106000,-256059.6186
1107,1108000,-111721.9246
1109,1110000,-144199.3179
1111,1112000,-258442.3492
1113,1114000,-164516.8809
1115,1116000,-302742.6591
1117,1118000,-162809.1096
1119,1120000,-141156.1642
1121,1122000,-212478.48
1123,1124000,-110483.3601
1125,1126000,-135615.7163
1127,1128000,-99949.7985
1129,1130000,-87741.9492
1131,1132000,-107999.2941
1133,1134000,-99792.1523
1135,1136000,-168463.6012
1137,1138000,-181737.8084
1139,1140000,-146049.2393
1141,1142000,-138300.4315
1143,1144000,-153252.86
1145,1146000,-148546.5896
1147,1148000,-305316.7543
1149,1150000,-157581.2204
1151,1152000,-151019.7824
1153,1154000,-210822.6464
1155,1156000,-180621.1933
1157,1158000,-144761.0524
1159,1160000,-86726.5415
1161,1162000,-261115.7676
1163,1164000,-129923.9029
1165,1166000,-293760.5761
1167,1168000,-99444.5233
1169,1170000,-367151.9894
1171,1172000,-154656.1261
1173,1174000,-126301.3863
1175,1176000,-149749.0133
1177,1178000,-221552.9203
1179,1180000,-166520.9147
1181,1182000,-154766.766
1183,1184000,-214194.3584
1185,1186000,-146200.6773
1187,1188000,-194542.0182
1189,1190000,-120789.6168
1191,1192000,-182414.0487
1193,1194000,-106613.6876
1195,1196000,-116244.8274
1197,1198000,-114564.2339
1199,1200000,-145892.9035
1201,1202000,-174694.4741
1203,1204000,-99063.3544
1205,1206000,-79043.7375
1207,1208000,-265078.4771
1209,1210000,-113746.171
1211,1212000,-169093.1139
1213,1214000,-176527.0749
1215,1216000,-138238.2692
1217,1218000,-215080.3995
1219,1220000,-142381.6731
1221,1222000,-174902.7575
1223,1224000,-181468.3094
1225,1226000,-134120.4527
1227,1228000,-94181.3264
1229,1230000,-161826.5445
1231,1232000,-151806.3331
1233,1234000,-265929.4987
1235,1236000,-119108.1839
1237,1238000,-171184.0198
1239,1240000,-137826.4222
1241,1242000,-131330.2548
1243,1244000,-228687.594
1245,1246000,-206299.9967
1247,1248000,-126342.8623
1249,1250000,-154156.3121
1251,1252000,-260960.1855
1253,1254000,-244643.7672
1255,1256000,-237703.1447
1257,1258000,-198216.4401
1259,1260000,-131689.051
1261,1262000,-114180.8065
1263,1264000,-157773.9126
1265,1266000,-175132.5114
1267,1268000,-59791.7452
1269,1270000,-189418.901
1271,1272000,-116020.4334
1273,1274000,-159060.681
1275,1276000,-146027.6108
1277,1278000,-251093.5464
1279,1280000,-139736.2601
1281,1282000,-121014.4977
1283,1284000,-84801.2282
1285,1286000,-97290.7237
1287,1288000,-100271.8204
1289,1290000,-131075.5987
1291,1292000,-262930.6384
1293,1294000,-106807.2751
1295,1296000,-95407.1555
1297,1298000,-55106.0645
1299,1300000,-87346.985
1301,1302000,-131128.5887
1303,1304000,-117328.2141
1305,1306000,-105268.7718
1307,1308000,-327250.4955
1309,1310000,-166465.727
1311,1312000,-171237.2191
1313,1314000,-101848.508
1315,1316000,-212666.4599
1317,1318000,-118499.1062
1319,1320000,-192651.7738
1321,1322000,-182813.0997
1323,1324000,-236495.5716
1325,1326000,-115492.0897
1327,1328000,-168971.0305
1329,1330000,-209089.7416
1331,1332000,-156841.1443
1333,1334000,-175917.5899
1335,1336000,-377060.04
1337,1338000,-131865.911
1339,1340000,-140754.9
1341,1342000,-229403.5924
1343,1344000,-186275.6434
1345,1346000,-260703.9857
1347,1348000,-434999.8756
1349,1350000,-180787.0737
1351,1352000,-112691.9079
1353,1354000,-172895.691
1355,1356000,-193118.2234
1357,1358000,-204461.1872
1359,1360000,-183540.8226
1361,1362000,-303817.6752
1363,1364000,-227825.2798
1365,1366000,-225142.4027
1367,1368000,-203985.5091
1369,1370000,-248730.9515
1371,1372000,-285477.8701
1373,1374000,-246615.9361
1375,1376000,-195227.7489
1377,1378000,-145406.748
1379,1380000,-227421.6983
1381,1382000,-273813.411
1383,1384000,-249475.1126
1385,1386000,-265595.5742
1387,1388000,-165822.274
1389,1390000,-98859.1907
1391,1392000,-131603.1306
1393,1394000,-333455.7394
1395,1396000,-114125.7876
1397,1398000,-259132.6379
1399,1400000,-120033.9389
1401,1402000,-107336.8775
1403,1404000,-149956.4932
1405,1406000,-231426.6134
1407,1408000,-146345.4017
1409,1410000,-275497.6067
1411,1412000,-185728.7197
1413,1414000,-297224.5251
1415,1416000,-97435.534
1417,1418000,-188370.998
1419,1420000,-153229.7652
1421,1422000,-193805.6368
1423,1424000,-276429.722
1425,1426000,-98093.7314
1427,1428000,-132458.7255
1429,1430000,-111399.9125
1431,1432000,-83000.9577
1433,1434000,-133620.924
1435,1436000,-163741.5973
1437,1438000,-134385.7638
1439,1440000,-117181.7326
1441,1442000,-338433.3364
1443,1444000,-91711.0975
1445,1446000,-174733.2732
1447,1448000,-125928.319
1449,1450000,-278887.9986
1451,1452000,-159750.0826
1453,1454000,-131727.8103
1455,1456000,-231578.7543
1457,1458000,-121538.3917
1459,1460000,-167442.8768
1461,1462000,-123580.8805
1463,1464000,-136848.9503
1465,1466000,-105864.7204
1467,1468000,-85763.4786
1469,1470000,-87866.6406
1471,1472000,-121153.8859
1473,1474000,-248063.3372
1475,1476000,-140024.4307
1477,1478000,-130419.3
1479,1480000,-121843.0568
1481,1482000,-243121.1774
1483,1484000,-182376.3807
1485,1486000,-158762.8724
1487,1488000,-87635.7099
1489,1490000,-84256.2404
1491,1492000,-124518.8492
1493,1494000,-101872.667
1495,1496000,-140839.7322
1497,1498000,-220779.5562
1499,1500000,-115671.9082
1501,1502000,-105631.641
1503,1504000,-119515.3313
1505,1506000,-85979.398
1507,1508000,-130465.4309
1509,1510000,-213005.139
1511,1512000,-124092.5395
1513,1514000,-98460.9059
1515,1516000,-99053.8983
1517,1518000,-184064.5309
1519,1520000,-338642.2509
1521,1522000,-226736.6663
1523,1524000,-93806.0427
1525,1526000,-288514.7728
1527,1528000,-492054.5713
1529,1530000,-113737.245
1531,1532000,-247158.2773
1533,1534000,-88770.0298
1535,1536000,-139682.6239
1537,1538000,-109385.2011
1539,1540000,-101130.7961
1541,1542000,-116227.4058
1543,1544000,-163260.1686
1545,1546000,-92778.8596
1547,1548000,-145033.6421
1549,1550000,-74367.4517
1551,1552000,-259888.8922
1553,1554000,-169180.4776
1555,1556000,-237870.9536
1557,1558000,-96177.1343
1559,1560000,-57668.6574
1561,1562000,-133114.4331
1563,1564000,-51303.2966
1565,1566000,-143454.6856
1567,1568000,-116525.4353
1569,1570000,-76938.5268
1571,1572000,-129449.6869
1573,1574000,-98262.8209
1575,1576000,-95600.0007
1577,1578000,-116157.931
1579,1580000,-117364.7814
1581,1582000,-94806.9529
1583,1584000,-89635.6969
1585,1586000,-95471.5951
1587,1588000,-121329.3598
1589,1590000,-85203.8984
1591,1592000,-127921.4053
1593,1594000,-83761.3496
1595,1596000,-150021.3972
1597,1598000,-88767.1873
1599,1600000,-75052.518
1601,1602000,-91412.53
1603,1604000,-69360.5037
1605,1606000,-97126.0718
1607,1608000,-66811.4181
1609,1610000,-78686.5969
1611,1612000,-113929.1887
1613,1614000,-179856.1351
1615,1616000,-120086.0072
1617,1618000,-107215.5412
1619,1620000,-126501.0636
1621,1622000,-100436.8529
1623,1624000,-117612.8035
1625,1626000,-101124.4932
1627,1628000,-154700.0697
1629,1630000,-110508.4368
1631,1632000,-173184.2134
1633,1634000,-169487.5713
1635,1636000,-78941.1966
1637,1638000,-138000.8298
1639,1640000,-140953.9608
1641,1642000,-113791.5103
1643,1644000,-128597.5031
1645,1646000,-141652.2169
1647,1648000,-143909.8467
1649,1650000,-176277.476
1651,1652000,-207095.4367
1653,1654000,-156565.8508
1655,1656000,-148401.4338
1657,1658000,-171236.7056
1659,1660000,-153617.8296
1661,1662000,-162281.6618
1663,1664000,-188812.4491
1665,1666000,-242767.6254
1667,1668000,-252949.8907
1669,1670000,-268734.5313
1671,1672000,-131746.7285
1673,1674000,-167474.589
1675,1676000,-162281.4104
1677,1678000,-95132.7097
1679,1680000,-166476.8445
1681,1682000,-164043.0572
1683,1684000,-97829.3396
1685,1686000,-134101.4219
1687,1688000,-104815.85
1689,1690000,-158766.7012
1691,1692000,-140833.6419
1693,1694000,-167382.0464
1695,1696000,-115456.2132
1697,1698000,-130361.2464
1699,1700000,-106708.0596
1701,1702000,-149588.6221
1703,1704000,-119290.6305
1705,1706000,-109823.4537
1707,1708000,-96407.2052
1709,1710000,-144047.5121
1711,1712000,-190153.8948
1713,1714000,-139413.2552
1715,1716000,-158929.6544
1717,1718000,-66400.3335
1719,1720000,-60904.0645
1721,1722000,-127193.3904
1723,1724000,-84241.6841
1725,1726000,-132410.7699
1727,1728000,-136864.7503
1729,1730000,-101241.3246
1731,1732000,-84045.4344
1733,1734000,-67575.8705
1735,1736000,-89626.4285
1737,1738000,-66323.0374
1739,1740000,-130849.4509
1741,1742000,-97131.0679
1743,1744000,-168472.151
1745,1746000,-121160.6003
1747,1748000,-68680.5332
1749,1750000,-152917.1363
1751,1752000,-153377.1621
1753,1754000,-165033.2667
1755,1756000,-143028.5447
1757,1758000,-138136.8132
1759,1760000,-151867.489
1761,1762000,-104739.5962
1763,1764000,-173054.1512
1765,1766000,-149792.6322
1767,1768000,-123116.2424
1769,1770000,-144516.6197
1771,1772000,-135017.8247
1773,1774000,-128311.6206
1775,1776000,-76468.3554
1777,1778000,-134520.7863
1779,1780000,-176508.8284
1781,1782000,-95643.2201
1783,1784000,-141471.3056
1785,1786000,-101635.3385
1787,1788000,-125913.7447
1789,1790000,-154310.8598
1791,1792000,-109569.7564
1793,1794000,-161876.0759
1795,1796000,-122135.8675
1797,1798000,-150226.6837
1799,1800000,-85324.3113
1801,1802000,-108350.8389
1803,1804000,-114012.6974
1805,1806000,-133610.1486
1807,1808000,-168360.4126
1809,1810000,-153660.7934
1811,1812000,-193082.4416
1813,1814000,-149729.1701
1815,1816000,-165914.3043
1817,1818000,-194734.6368
1819,1820000,-122743.6832
1821,1822000,-111631.6638
1823,1824000,-161366.7564
1825,1826000,-157190.9354
1827,1828000,-164486.0611
1829,1830000,-222583.1103
1831,1832000,-142696.4347
1833,1834000,-92672.5711
1835,1836000,-184294.8336
1837,1838000,-153036.5051
1839,1840000,-203022.0563
1841,1842000,-177316.7117
1843,1844000,-133900.8153
1845,1846000,-141250.6425
1847,1848000,-214477.488
1849,1850000,-194696.2733
1851,1852000,-165260.4071
1853,1854000,-168715.3205
1855,1856000,-173656.8531
1857,1858000,-147121.7118
1859,1860000,-244367.1336
1861,1862000,-180554.7687
1863,1864000,-223250.8128
1865,1866000,-256244.2599
1867,1868000,-221925.2493
1869,1870000,-217939.476
1871,1872000,-212923.5782
1873,1874000,-153615.0561
1875,1876000,-187471.2303
1877,1878000,-204995.5055
1879,1880000,-238347.3141
1881,1882000,-149252.3628
1883,1884000,-215000.8031
1885,1886000,-204681.348
1887,1888000,-210909.3181
1889,1890000,-167006.0604
1891,1892000,-207030.5029
1893,1894000,-159193.8123
1895,1896000,-171291.5244
1897,1898000,-242744.8882
1899,1900000,-240737.1237
1901,1902000,-237057.9305
1903,1904000,-153794.3453
1905,1906000,-166225.2775
1907,1908000,-232569.4664
1909,1910000,-192139.4901
1911,1912000,-129133.9904
1913,1914000,-251114.3759
1915,1916000,-195897.9435
1917,1918000,-230156.8729
1919,1920000,-132620.5398
1921,1922000,-188282.8632
1923,1924000,-153655.7176
1925,1926000,-214281.5226
1927,1928000,-151639.0331
1929,1930000,-269995.1382
1931,1932000,-245818.4373
1933,1934000,-207298.7751
1935,1936000,-188976.2799
1937,1938000,-188512.9304
1939,1940000,-169758.4612
1941,1942000,-187265.2067
1943,1944000,-203780.0271
1945,1946000,-216044.992
1947,1948000,-261360.1558
1949,1950000,-218267.7931
1951,1952000,-176681.5923
1953,1954000,-206752.6102
1955,1956000,-272532.2702
1957,1958000,-219423.3004
1959,1960000,-158149.697
1961,1962000,-173760.2131
1963,1964000,-139179.1816
1965,1966000,-189186.7755
1967,1968000,-127175.8194
1969,1970000,-225463.1028
1971,1972000,-247441.7335
1973,1974000,-210412.8661
1975,1976000,-159868.621
1977,1978000,-144735.1342
1979,1980000,-249550.6655
1981,1982000,-172364.8668
1983,1984000,-205569.1004
1985,1986000,-215816.6448
1987,1988000,-247577.8435
1989,1990000,-196072.7056
1991,1992000,-104932.5363
1993,1994000,-99151.0707
1995,1996000,-119768.1864
1997,1998000,-117206.055
1999,2000000,-110970.8772
2001,2002000,-169033.3382
2003,2004000,-104233.5825
2005,2006000,-142335.1072
2007,2008000,-89955.9312
2009,2010000,-157745.9887
2011,2012000,-132168.4955
2013,2014000,-98600.0346
2015,2016000,-53466.3301
2017,2018000,-135144.4315
2019,2020000,-134042.5019
2021,2022000,-119124.6358
2023,2024000,-84279.7679
2025,2026000,-57875.8837
2027,2028000,-85625.2443
2029,2030000,-67380.8216
2031,2032000,-93610.6311
2033,2034000,-91345.5911
2035,2036000,-137870.5873
2037,2038000,-115721.0713
2039,2040000,-130200.0243
2041,2042000,-119968.0164
2043,2044000,-95994.3407
2045,2046000,-125376.5435
2047,2048000,-62772.9592
2049,2050000,-113985.9812
2051,2052000,-83064.8645
2053,2054000,-88396.8968
2055,2056000,-118900.3724
2057,2058000,-108172.3117
2059,2060000,-109663.4983
2061,2062000,-58733.7156
2063,2064000,-103905.9268
2065,2066000,-69980.5008
2067,2068000,-85572.1311
2069,2070000,-60828.0392
2071,2072000,-97034.9458
2073,2074000,-65851.4315
2075,2076000,-68452.8109
2077,2078000,-83744.3184
2079,2080000,-66871.2649
2081,2082000,-84471.7146
2083,2084000,-89049.5998
2085,2086000,-130604.8713
2087,2088000,-60287.5498
2089,2090000,-61781.6358
2091,2092000,-61679.1553
2093,2094000,-59648.2037
2095,2096000,-62520.1738
2097,2098000,-83744.1199
2099,2100000,-67722.9707
2101,2102000,-69348.3434
2103,2104000,-89152.1388
2105,2106000,-84989.2051
2107,2108000,-74859.5539
2109,2110000,-66515.8476
2111,2112000,-79568.7599
2113,2114000,-83236.6196
2115,2116000,-81361.7699
2117,2118000,-80807.3854
2119,2120000,-74606.0575
2121,2122000,-70630.0344
2123,2124000,-88762.2336
2125,2126000,-90990.3418
2127,2128000,-78721.9871
2129,2130000,-66838.593
2131,2132000,-75448.7938
2133,2134000,-59407.5936
2135,2136000,-74818.2746
2137,2138000,-64498.3813
2139,2140000,-59775.3227
2141,2142000,-59706.1319
2143,2144000,-72416.478
2145,2146000,-73771.6162
2147,2148000,-74943.2368
2149,2150000,-66970.9226
