episode,timestep,reward
1,1000,-905.4595
3,2000,-905.4595
5,3000,-905.4595
7,4000,-905.4595
9,5000,-905.4595
11,6000,-905.4595
13,7000,-905.4595
15,8000,-905.4595
17,9000,-905.4595
19,10000,-905.4595
21,11000,-905.4595
23,12000,-905.4595
25,13000,-905.4595
27,14000,-905.4595
29,15000,-905.4595
31,16000,-905.4595
33,17000,-905.4595
35,18000,-905.4595
37,19000,-905.4595
39,20000,-905.4595
41,21000,-905.4595
43,22000,-905.4595
45,23000,-905.4595
47,24000,-905.4595
49,25000,-905.4595
51,26000,-905.4595
53,27000,-905.4595
55,28000,-905.4595
57,29000,-905.4595
59,30000,-905.4595
61,31000,-905.4595
63,32000,-905.4595
65,33000,-905.4595
67,34000,-905.4595
69,35000,-905.4595
71,36000,-905.4595
73,37000,-905.4595
75,38000,-905.4595
77,39000,-905.4595
79,40000,-905.4595
81,41000,-905.4595
83,42000,-905.4595
85,43000,-905.4595
87,44000,-905.4595
89,45000,-905.4595
91,46000,-905.4595
93,47000,-905.4595
95,48000,-905.4595
97,49000,-905.4595
99,50000,-905.4595
101,51000,-905.4595
103,52000,-905.4595
105,53000,-905.4595
107,54000,-905.4595
109,55000,-905.4595
111,56000,-905.4595
113,57000,-905.4595
115,58000,-905.4595
117,59000,-905.4595
119,60000,-905.4595
121,61000,-905.4595
123,62000,-905.4595
125,63000,-905.4595
127,64000,-905.4595
129,65000,-905.4595
131,66000,-905.4595
133,67000,-905.4595
135,68000,-905.4595
137,69000,-905.4595
139,70000,-905.4595
141,71000,-905.4595
143,72000,-905.4595
145,73000,-905.4595
147,74000,-905.4595
149,75000,-905.4595
151,76000,-905.4595
153,77000,-905.4595
155,78000,-905.4595
157,79000,-905.4595
159,80000,-905.4595
161,81000,-905.4595
163,82000,-905.4595
165,83000,-905.4595
167,84000,-905.4595
169,85000,-905.4595
171,86000,-905.4595
173,87000,-905.4595
175,88000,-905.4595
177,89000,-905.4595
179,90000,-905.4595
181,91000,-905.4595
183,92000,-905.4595
185,93000,-905.4595
187,94000,-905.4595
189,95000,-905.4595
191,96000,-905.4595
193,97000,-905.4595
195,98000,-905.4595
197,99000,-905.4595
199,100000,-905.4595
201,101000,-905.4595
203,102000,-905.4595
205,103000,-905.4595
207,104000,-905.4595
209,105000,-905.4595
211,106000,-905.4595
213,107000,-905.4595
215,108000,-905.4595
217,109000,-905.4595
219,110000,-905.4595
221,111000,-905.4595
223,112000,-905.4595
225,113000,-905.4595
227,114000,-905.4595
229,115000,-905.4595
231,116000,-905.4595
233,117000,-905.4595
235,118000,-905.4595
237,119000,-905.4595
239,120000,-905.4595
241,121000,-905.4595
243,122000,-905.4595
245,123000,-905.4595
247,124000,-905.4595
249,125000,-905.4595
251,126000,-905.4595
253,127000,-905.4595
255,128000,-905.4595
257,129000,-905.4595
259,130000,-905.4595
261,131000,-905.4595
263,132000,-905.4595
265,133000,-905.4595
267,134000,-905.4595
269,135000,-905.4595
271,136000,-905.4595
273,137000,-905.4595
275,138000,-905.4595
277,139000,-905.4595
279,140000,-905.4595
281,141000,-905.4595
283,142000,-905.4595
285,143000,-905.4595
287,144000,-905.4595
289,145000,-905.4595
291,146000,-905.4595
293,147000,-905.4595
295,148000,-905.4595
297,149000,-905.4595
299,150000,-905.4595
301,151000,-905.4595
303,152000,-905.4595
305,153000,-905.4595
307,154000,-905.4595
309,155000,-905.4595
311,156000,-905.4595
313,157000,-905.4595
315,158000,-905.4595
317,159000,-905.4595
319,160000,-905.4595
321,161000,-905.4595
323,162000,-905.4595
325,163000,-905.4595
327,164000,-905.4595
329,165000,-905.4595
331,166000,-905.4595
333,167000,-905.4595
335,168000,-905.4595
337,169000,-905.4595
339,170000,-905.4595
341,171000,-905.4595
343,172000,-905.4595
345,173000,-905.4595
347,174000,-905.4595
349,175000,-905.4595
351,176000,-905.4595
353,177000,-905.4595
355,178000,-905.4595
357,179000,-905.4595
359,180000,-905.4595
361,181000,-905.4595
363,182000,-905.4595
365,183000,-905.4595
367,184000,-905.4595
369,185000,-905.4595
371,186000,-905.4595
373,187000,-905.4595
375,188000,-905.4595
377,189000,-905.4595
379,190000,-905.4595
381,191000,-905.4595
383,192000,-905.4595
385,193000,-905.4595
387,194000,-905.4595
389,195000,-905.4595
391,196000,-905.4595
393,197000,-905.4595
395,198000,-905.4595
397,199000,-905.4595
399,200000,-905.4595
401,201000,-905.4595
403,202000,-905.4595
405,203000,-905.4595
407,204000,-905.4595
409,205000,-905.4595
411,206000,-905.4595
413,207000,-905.4595
415,208000,-905.4595
417,209000,-905.4595
419,210000,-905.4595
421,211000,-905.4595
423,212000,-905.4595
425,213000,-905.4595
427,214000,-905.4595
429,215000,-905.4595
431,216000,-905.4595
433,217000,-905.4595
435,218000,-905.4595
437,219000,-905.4595
439,220000,-905.4595
441,221000,-905.4595
443,222000,-905.4595
445,223000,-905.4595
447,224000,-905.4595
449,225000,-905.4595
451,226000,-905.4595
453,227000,-905.4595
455,228000,-905.4595
457,229000,-905.4595
459,230000,-905.4595
461,231000,-905.4595
463,232000,-905.4595
465,233000,-905.4595
467,234000,-905.4595
469,235000,-905.4595
471,236000,-905.4595
473,237000,-905.4595
475,238000,-905.4595
477,239000,-905.4595
479,240000,-905.4595
481,241000,-905.4595
483,242000,-905.4595
485,243000,-905.4595
487,244000,-905.4595
489,245000,-905.4595
491,246000,-905.4595
493,247000,-905.4595
495,248000,-905.4595
497,249000,-905.4595
499,250000,-905.4595
501,251000,-905.4595
503,252000,-905.4595
505,253000,-905.4595
507,254000,-905.4595
509,255000,-905.4595
511,256000,-905.4595
513,257000,-905.4595
515,258000,-905.4595
517,259000,-905.4595
519,260000,-905.4595
521,261000,-905.4595
523,262000,-905.4595
525,263000,-905.4595
527,264000,-905.4595
529,265000,-905.4595
531,266000,-905.4595
533,267000,-905.4595
535,268000,-905.4595
537,269000,-905.4595
539,270000,-905.4595
541,271000,-905.4595
543,272000,-905.4595
545,273000,-905.4595
547,274000,-905.4595
549,275000,-905.4595
551,276000,-905.4595
553,277000,-905.4595
555,278000,-905.4595
557,279000,-905.4595
559,280000,-905.4595
561,281000,-905.4595
563,282000,-905.4595
565,283000,-905.4595
567,284000,-905.4595
569,285000,-905.4595
571,286000,-905.4595
573,287000,-905.4595
575,288000,-905.4595
577,289000,-905.4595
579,290000,-905.4595
581,291000,-905.4595
583,292000,-905.4595
585,293000,-905.4595
587,294000,-905.4595
589,295000,-905.4595
591,296000,-905.4595
593,297000,-905.4595
595,298000,-905.4595
597,299000,-905.4595
599,300000,-905.4595
601,301000,-905.4595
603,302000,-905.4595
605,303000,-905.4595
607,304000,-905.4595
609,305000,-905.4595
611,306000,-905.4595
613,307000,-905.4595
615,308000,-905.4595
617,309000,-905.4595
619,310000,-905.4595
621,311000,-905.4595
623,312000,-905.4595
625,313000,-905.4595
627,314000,-905.4595
629,315000,-905.4595
631,316000,-905.4595
633,317000,-905.4595
635,318000,-905.4595
637,319000,-905.4595
639,320000,-905.4595
641,321000,-905.4595
643,322000,-905.4595
645,323000,-905.4595
647,324000,-905.4595
649,325000,-905.4595
651,326000,-905.4595
653,327000,-905.4595
655,328000,-905.4595
657,329000,-905.4595
659,330000,-905.4595
661,331000,-905.4595
663,332000,-905.4595
665,333000,-905.4595
667,334000,-905.4595
669,335000,-905.4595
671,336000,-905.4595
673,337000,-905.4595
675,338000,-905.4595
677,339000,-905.4595
679,340000,-905.4595
681,341000,-905.4595
683,342000,-905.4595
685,343000,-905.4595
687,344000,-905.4595
689,345000,-905.4595
691,346000,-905.4595
693,347000,-905.4595
695,348000,-905.4595
697,349000,-905.4595
699,350000,-905.4595
701,351000,-905.4595
703,352000,-905.4595
705,353000,-905.4595
707,354000,-905.4595
709,355000,-905.4595
711,356000,-905.4595
713,357000,-905.4595
715,358000,-905.4595
717,359000,-905.4595
719,360000,-905.4595
721,361000,-905.4595
723,362000,-905.4595
725,363000,-905.4595
727,364000,-905.4595
729,365000,-905.4595
731,366000,-905.4595
733,367000,-905.4595
735,368000,-905.4595
737,369000,-905.4595
739,370000,-905.4595
741,371000,-905.4595
743,372000,-905.4595
745,373000,-905.4595
747,374000,-905.4595
749,375000,-905.4595
751,376000,-905.4595
753,377000,-905.4595
755,378000,-905.4595
757,379000,-905.4595
759,380000,-905.4595
761,381000,-905.4595
763,382000,-905.4595
765,383000,-905.4595
767,384000,-905.4595
769,385000,-905.4595
771,386000,-905.4595
773,387000,-905.4595
775,388000,-905.4595
777,389000,-905.4595
779,390000,-905.4595
781,391000,-905.4595
783,392000,-905.4595
785,393000,-905.4595
787,394000,-905.4595
789,395000,-905.4595
791,396000,-905.4595
793,397000,-905.4595
795,398000,-905.4595
797,399000,-905.4595
799,400000,-905.4595
801,401000,-905.4595
803,402000,-905.4595
805,403000,-905.4595
807,404000,-905.4595
809,405000,-905.4595
811,406000,-905.4595
813,407000,-905.4595
815,408000,-905.4595
817,409000,-905.4595
819,410000,-905.4595
821,411000,-905.4595
823,412000,-905.4595
825,413000,-905.4595
827,414000,-905.4595
829,415000,-905.4595
831,416000,-905.4595
833,417000,-905.4595
835,418000,-905.4595
837,419000,-905.4595
839,420000,-905.4595
841,421000,-905.4595
843,422000,-905.4595
845,423000,-905.4595
847,424000,-905.4595
849,425000,-905.4595
851,426000,-905.4595
853,427000,-905.4595
855,428000,-905.4595
857,429000,-905.4595
859,430000,-905.4595
861,431000,-905.4595
863,432000,-905.4595
865,433000,-905.4595
867,434000,-905.4595
869,435000,-905.4595
871,436000,-905.4595
873,437000,-905.4595
875,438000,-905.4595
877,439000,-905.4595
879,440000,-905.4595
881,441000,-905.4595
883,442000,-905.4595
885,443000,-905.4595
887,444000,-905.4595
889,445000,-905.4595
891,446000,-905.4595
893,447000,-905.4595
895,448000,-905.4595
897,449000,-905.4595
899,450000,-905.4595
901,451000,-905.4595
903,452000,-905.4595
905,453000,-905.4595
907,454000,-905.4595
909,455000,-905.4595
911,456000,-905.4595
913,457000,-905.4595
915,458000,-905.4595
917,459000,-905.4595
919,460000,-905.4595
921,461000,-905.4595
923,462000,-905.4595
925,463000,-905.4595
927,464000,-905.4595
929,465000,-905.4595
931,466000,-905.4595
933,467000,-905.4595
935,468000,-905.4595
937,469000,-905.4595
939,470000,-905.4595
941,471000,-905.4595
943,472000,-905.4595
945,473000,-905.4595
947,474000,-905.4595
949,475000,-905.4595
951,476000,-905.4595
953,477000,-905.4595
955,478000,-905.4595
957,479000,-905.4595
959,480000,-905.4595
961,481000,-905.4595
963,482000,-905.4595
965,483000,-905.4595
967,484000,-905.4595
969,485000,-905.4595
971,486000,-905.4595
973,487000,-905.4595
975,488000,-905.4595
977,489000,-905.4595
979,490000,-905.4595
981,491000,-905.4595
983,492000,-905.4595
985,493000,-905.4595
987,494000,-905.4595
989,495000,-905.4595
991,496000,-905.4595
993,497000,-905.4595
995,498000,-905.4595
997,499000,-905.4595
999,500000,-905.4595
1001,501000,-905.4595
1003,502000,-905.4595
1005,503000,-905.4595
1007,504000,-905.4595
1009,505000,-905.4595
1011,506000,-905.4595
1013,507000,-905.4595
1015,508000,-905.4595
1017,509000,-905.4595
1019,510000,-905.4595
1021,511000,-905.4595
1023,512000,-905.4595
1025,513000,-905.4595
1027,514000,-905.4595
1029,515000,-905.4595
1031,516000,-905.4595
1033,517000,-905.4595
1035,518000,-905.4595
1037,519000,-905.4595
1039,520000,-905.4595
1041,521000,-905.4595
1043,522000,-905.4595
1045,523000,-905.4595
1047,524000,-905.4595
1049,525000,-905.4595
1051,526000,-905.4595
1053,527000,-905.4595
1055,528000,-905.4595
1057,529000,-905.4595
1059,530000,-905.4595
1061,531000,-905.4595
1063,532000,-905.4595
1065,533000,-905.4595
1067,534000,-905.4595
1069,535000,-905.4595
1071,536000,-905.4595
1073,537000,-905.4595
1075,538000,-905.4595
1077,539000,-905.4595
1079,540000,-905.4595
1081,541000,-905.4595
1083,542000,-905.4595
1085,543000,-905.4595
1087,544000,-905.4595
1089,545000,-905.4595
1091,546000,-905.4595
1093,547000,-905.4595
1095,548000,-905.4595
1097,549000,-905.4595
1099,550000,-905.4595
1101,551000,-905.4595
1103,552000,-905.4595
1105,553000,-905.4595
1107,554000,-905.4595
1109,555000,-905.4595
1111,556000,-905.4595
1113,557000,-905.4595
1115,558000,-905.4595
1117,559000,-905.4595
1119,560000,-905.4595
1121,561000,-905.4595
1123,562000,-905.4595
1125,563000,-905.4595
1127,564000,-905.4595
1129,565000,-905.4595
1131,566000,-905.4595
1133,567000,-905.4595
1135,568000,-905.4595
1137,569000,-905.4595
1139,570000,-905.4595
1141,571000,-905.4595
1143,572000,-905.4595
1145,573000,-905.4595
1147,574000,-905.4595
1149,575000,-905.4595
1151,576000,-905.4595
1153,577000,-905.4595
1155,578000,-905.4595
1157,579000,-905.4595
1159,580000,-905.4595
1161,581000,-905.4595
1163,582000,-905.4595
1165,583000,-905.4595
1167,584000,-905.4595
1169,585000,-905.4595
1171,586000,-905.4595
1173,587000,-905.4595
1175,588000,-905.4595
1177,589000,-905.4595
1179,590000,-905.4595
1181,591000,-905.4595
1183,592000,-905.4595
1185,593000,-905.4595
1187,594000,-905.4595
1189,595000,-905.4595
1191,596000,-905.4595
1193,597000,-905.4595
1195,598000,-905.4595
1197,599000,-905.4595
1199,600000,-905.4595
1201,601000,-905.4595
1203,602000,-905.4595
1205,603000,-905.4595
1207,604000,-905.4595
1209,605000,-905.4595
1211,606000,-905.4595
1213,607000,-905.4595
1215,608000,-905.4595
1217,609000,-905.4595
