episode,timestep,reward
27969,678000,-2472.2231
28011,679000,-2483.6781
28052,680000,-2510.6953
28094,681000,-2507.4426
28135,682000,-2525.5531
28178,683000,-2472.102
28219,684000,-2497.0561
28261,685000,-2480.6351
28303,686000,-2520.4197
28344,687000,-2538.8627
28386,688000,-2503.8597
28427,689000,-2504.4813
28468,690000,-2534.7621
28510,691000,-2485.2004
28552,692000,-2487.9777
28594,693000,-2498.9953
28636,694000,-2484.3384
28678,695000,-2511.7709
28719,696000,-2496.8066
28761,697000,-2488.7385
28803,698000,-2528.59
28844,699000,-2499.9007
28886,700000,-2508.0018
28927,701000,-2524.6508
28970,702000,-2455.7925
29012,703000,-2487.4591
29054,704000,-2505.987
29095,705000,-2529.9943
29137,706000,-2483.7743
29178,707000,-2547.7053
29219,708000,-2529.3755
29261,709000,-2511.3347
29302,710000,-2521.6541
29344,711000,-2499.6061
29386,712000,-2481.6475
29427,713000,-2516.156
29469,714000,-2504.3015
29510,715000,-2527.1233
29552,716000,-2499.9438
29593,717000,-2525.6544
29635,718000,-2474.2501
29677,719000,-2514.7163
29718,720000,-2547.2581
29760,721000,-2498.0042
29802,722000,-2482.5894
29843,723000,-2546.1998
29884,724000,-2504.6518
29927,725000,-2464.1927
29968,726000,-2526.4056
30010,727000,-2509.7969
30051,728000,-2527.1559
30093,729000,-2466.7007
30134,730000,-2551.6338
30175,731000,-2546.7095
30216,732000,-2557.8563
30258,733000,-2497.3636
30300,734000,-2449.7107
30342,735000,-2506.9021
30383,736000,-2553.5505
30425,737000,-2478.8871
30467,738000,-2495.3859
30508,739000,-2505.6733
30550,740000,-2491.569
30592,741000,-2472.9575
30634,742000,-2496.6116
30676,743000,-2502.57
30717,744000,-2525.0586
30759,745000,-2523.8138
30801,746000,-2450.0678
30843,747000,-2485.0138
30885,748000,-2479.1788
30927,749000,-2521.6903
30969,750000,-2465.8453
31010,751000,-2538.6132
31052,752000,-2470.1235
31094,753000,-2494.7521
31136,754000,-2503.9745
31177,755000,-2526.712
31219,756000,-2475.5187
31261,757000,-2503.7484
31303,758000,-2501.8539
31345,759000,-2467.7993
31386,760000,-2513.5829
31428,761000,-2508.4201
31470,762000,-2473.4851
31511,763000,-2544.4311
31553,764000,-2474.4594
31595,765000,-2492.8927
31637,766000,-2480.5259
31680,767000,-2475.1553
31722,768000,-2495.2062
31763,769000,-2535.5932
31805,770000,-2480.6896
31846,771000,-2505.8712
31888,772000,-2519.2394
31930,773000,-2493.3691
31972,774000,-2486.9603
32013,775000,-2526.7623
32055,776000,-2489.2463
32097,777000,-2490.794
32138,778000,-2516.4782
32179,779000,-2543.6433
32222,780000,-2464.8322
32264,781000,-2492.5613
32305,782000,-2497.4022
32347,783000,-2508.2768
32388,784000,-2521.1489
32430,785000,-2515.9447
32472,786000,-2475.5006
32513,787000,-2517.384
32555,788000,-2496.9557
32596,789000,-2546.0815
32637,790000,-2532.0279
32679,791000,-2509.5375
32721,792000,-2504.7448
32763,793000,-2479.0921
32805,794000,-2477.5919
32846,795000,-2511.4991
32888,796000,-2506.745
32930,797000,-2492.8247
32971,798000,-2543.8768
33013,799000,-2504.0758
33054,800000,-2522.675
33095,801000,-2522.6547
33137,802000,-2533.2864
33178,803000,-2515.1484
33220,804000,-2470.7059
33262,805000,-2504.4423
33303,806000,-2514.4107
33345,807000,-2493.3249
33387,808000,-2485.3996
33429,809000,-2533.6445
33470,810000,-2493.7594
33512,811000,-2507.6429
33554,812000,-2488.5274
33596,813000,-2468.5918
33638,814000,-2515.39
33680,815000,-2477.3738
33721,816000,-2519.213
33763,817000,-2491.4379
33805,818000,-2512.7558
33846,819000,-2509.5253
33888,820000,-2512.5625
33929,821000,-2509.8814
33970,822000,-2567.8945
34012,823000,-2499.6254
34054,824000,-2486.2121
34095,825000,-2520.2455
34137,826000,-2514.8898
34178,827000,-2509.515
34220,828000,-2495.818
34262,829000,-2461.8245
34304,830000,-2510.6338
34345,831000,-2530.9034
34387,832000,-2483.2613
34429,833000,-2481.375
34471,834000,-2507.5398
34513,835000,-2498.9008
34554,836000,-2526.8874
34595,837000,-2536.7963
34636,838000,-2530.3306
34678,839000,-2513.7382
34720,840000,-2499.1162
34761,841000,-2514.9422
34803,842000,-2506.7554
34844,843000,-2506.1417
34886,844000,-2498.8172
34927,845000,-2537.5272
34969,846000,-2508.6796
35011,847000,-2484.9721
35052,848000,-2518.7963
35093,849000,-2548.588
35135,850000,-2497.443
35177,851000,-2502.9885
35218,852000,-2523.2979
35260,853000,-2513.7357
35301,854000,-2499.28
35343,855000,-2471.3358
35385,856000,-2495.035
35427,857000,-2498.4032
35469,858000,-2495.8165
35511,859000,-2479.875
35552,860000,-2537.0194
35593,861000,-2535.4917
35635,862000,-2521.7363
35677,863000,-2496.957
35718,864000,-2517.8756
35759,865000,-2518.6933
35801,866000,-2513.9608
35842,867000,-2541.2641
35883,868000,-2520.2137
35925,869000,-2494.4984
35967,870000,-2490.3575
36009,871000,-2494.8534
36051,872000,-2491.5152
36093,873000,-2495.5139
36134,874000,-2521.0079
36176,875000,-2511.84
36217,876000,-2505.3149
36258,877000,-2558.2051
36300,878000,-2516.8334
36341,879000,-2514.4839
36383,880000,-2490.1756
36425,881000,-2483.8019
36467,882000,-2469.1806
36509,883000,-2489.1796
36551,884000,-2524.4527
36593,885000,-2475.8426
36634,886000,-2510.0191
36676,887000,-2494.6558
36718,888000,-2487.5434
36760,889000,-2490.9547
36801,890000,-2523.9576
36843,891000,-2484.9388
36885,892000,-2496.4935
36927,893000,-2483.2161
36969,894000,-2492.6622
37011,895000,-2473.9385
37054,896000,-2471.0715
37095,897000,-2531.2287
37136,898000,-2502.0119
37178,899000,-2509.5118
37219,900000,-2526.1796
37261,901000,-2499.7166
37303,902000,-2494.9413
37345,903000,-2497.2992
37387,904000,-2482.6893
37429,905000,-2473.0287
37471,906000,-2509.1251
37512,907000,-2497.6986
37554,908000,-2495.4762
37596,909000,-2510.0889
37638,910000,-2470.5331
37680,911000,-2478.9677
37722,912000,-2512.3122
37763,913000,-2515.2543
37805,914000,-2521.5636
37846,915000,-2503.341
37888,916000,-2498.1319
37930,917000,-2473.4408
37972,918000,-2514.2995
38014,919000,-2488.9137
38055,920000,-2506.3296
38097,921000,-2487.5224
38139,922000,-2488.0143
38181,923000,-2499.9065
38222,924000,-2536.9862
38264,925000,-2503.2227
38306,926000,-2490.8451
38347,927000,-2505.9778
38389,928000,-2503.7162
38430,929000,-2521.0853
38472,930000,-2512.0551
38513,931000,-2518.2367
38554,932000,-2536.2968
38596,933000,-2490.4527
38638,934000,-2499.2028
38680,935000,-2488.1683
38721,936000,-2529.0117
38762,937000,-2548.6539
38804,938000,-2509.7033
38845,939000,-2519.4437
38887,940000,-2519.7197
38929,941000,-2473.2034
38971,942000,-2494.3331
39012,943000,-2504.7883
39054,944000,-2502.2218
39096,945000,-2509.068
39137,946000,-2513.1507
39179,947000,-2504.4867
39220,948000,-2527.3753
39262,949000,-2486.0507
39304,950000,-2497.3552
39346,951000,-2492.2051
39387,952000,-2536.807
39428,953000,-2534.8817
39470,954000,-2510.4757
39511,955000,-2516.7193
39552,956000,-2535.7868
39594,957000,-2490.2363
39636,958000,-2498.3745
39678,959000,-2510.0088
39720,960000,-2483.3327
39761,961000,-2498.9652
39803,962000,-2502.1946
39845,963000,-2487.6721
39887,964000,-2501.2607
39930,965000,-2445.8828
39971,966000,-2497.3075
40013,967000,-2505.9372
40055,968000,-2499.3352
40096,969000,-2544.4936
40137,970000,-2523.7682
40178,971000,-2519.49
40220,972000,-2517.6996
40261,973000,-2511.1347
40303,974000,-2493.4361
40345,975000,-2486.75
40387,976000,-2501.8295
40428,977000,-2531.7662
40470,978000,-2520.284
40511,979000,-2532.8379
40553,980000,-2500.7667
40594,981000,-2516.8028
40635,982000,-2535.4334
40677,983000,-2501.2147
40718,984000,-2530.4371
40760,985000,-2482.3632
40802,986000,-2491.6441
40844,987000,-2479.6403
40885,988000,-2568.7453
40926,989000,-2531.8431
40967,990000,-2551.1766
41008,991000,-2506.1445
41050,992000,-2512.7066
41092,993000,-2499.9398
41133,994000,-2516.6137
41176,995000,-2473.7226
41216,996000,-2549.5612
41258,997000,-2516.2508
41299,998000,-2517.9982
41341,999000,-2482.7725
41383,1000000,-2492.8875
41425,1001000,-2508.6517
41466,1002000,-2520.789
41508,1003000,-2486.2766
41550,1004000,-2480.8544
41592,1005000,-2505.0284
41633,1006000,-2512.9151
41675,1007000,-2488.7882
41717,1008000,-2485.1458
41759,1009000,-2511.003
41801,1010000,-2458.5808
41843,1011000,-2519.4876
41885,1012000,-2504.3793
41927,1013000,-2488.3143
41968,1014000,-2486.8293
42010,1015000,-2485.1007
42052,1016000,-2531.1772
42094,1017000,-2490.968
42135,1018000,-2513.4845
42177,1019000,-2519.5233
42218,1020000,-2511.2099
42260,1021000,-2483.0009
42302,1022000,-2516.394
42343,1023000,-2512.6128
42384,1024000,-2529.9745
42426,1025000,-2509.8437
42468,1026000,-2506.2862
42510,1027000,-2467.1365
42551,1028000,-2525.6734
42593,1029000,-2506.0414
42635,1030000,-2501.4415
42676,1031000,-2513.9068
42717,1032000,-2531.0044
42759,1033000,-2494.0961
42801,1034000,-2518.3552
42843,1035000,-2479.5662
42884,1036000,-2501.3423
42926,1037000,-2492.273
42968,1038000,-2513.8008
43010,1039000,-2487.9615
43051,1040000,-2539.869
43093,1041000,-2496.3296
43134,1042000,-2541.9882
43175,1043000,-2521.5757
43217,1044000,-2501.8247
43258,1045000,-2512.9892
43300,1046000,-2479.314
43342,1047000,-2493.3904
43384,1048000,-2493.5423
43426,1049000,-2511.169
43467,1050000,-2521.707
43509,1051000,-2501.664
43551,1052000,-2474.4203
43593,1053000,-2487.2768
43635,1054000,-2506.8093
43676,1055000,-2531.5769
43717,1056000,-2516.988
43759,1057000,-2493.9887
43801,1058000,-2516.4682
43842,1059000,-2501.8627
43884,1060000,-2480.9229
43926,1061000,-2518.995
43967,1062000,-2507.9039
44009,1063000,-2497.5871
44051,1064000,-2510.1833
44092,1065000,-2515.3418
44134,1066000,-2489.6874
44175,1067000,-2530.433
44217,1068000,-2505.8825
44259,1069000,-2514.2381
44300,1070000,-2517.0162
44342,1071000,-2492.3331
44384,1072000,-2505.3504
44425,1073000,-2536.3971
44466,1074000,-2551.6159
44508,1075000,-2488.5277
44550,1076000,-2478.7464
44591,1077000,-2529.1399
44633,1078000,-2486.2948
44674,1079000,-2518.3286
